,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
1333,у меня в срседнем доме такой товарищь живет каждое утро в любую погоду обноженный и надо признаться так легко бежит такое ощущение что все марафоны пробежал первым,у меня в соседнем доме такой товарищ живет каждое утро в любую погоду обнаженный и надо признаться так легко бежит такое ощущение что все марафоны пробежал первым,"['у', 'меня', 'в', 'срседнем', 'доме', 'такой', 'товарищь', 'живет', 'каждое', 'утро', 'в', 'любую', 'погоду', 'обноженный', 'и', 'надо', 'признаться', 'так', 'легко', 'бежит', 'такое', 'ощущение', 'что', 'все', 'марафоны', 'пробежал', 'первым']","['у', 'меня', 'в', 'соседнем', 'доме', 'такой', 'товарищ', 'живет', 'каждое', 'утро', 'в', 'любую', 'погоду', 'обнаженный', 'и', 'надо', 'признаться', 'так', 'легко', 'бежит', 'такое', 'ощущение', 'что', 'все', 'марафоны', 'пробежал', 'первым']",-201.0610563682136,-184.8752124786572
1334,поступив с вами так как он поступил ваш возлюбленный обесценил свои чувства но это не значит что вы должны срочно обесценить свои,поступив с вами так как он поступил ваш возлюбленный обесценил свои чувства но это не значит что вы должны срочно обесценить свои,"['поступив', 'с', 'вами', 'так', 'как', 'он', 'поступил', 'ваш', 'возлюбленный', 'обесценил', 'свои', 'чувства', 'но', 'это', 'не', 'значит', 'что', 'вы', 'должны', 'срочно', 'обесценить', 'свои']","['поступив', 'с', 'вами', 'так', 'как', 'он', 'поступил', 'ваш', 'возлюбленный', 'обесценил', 'свои', 'чувства', 'но', 'это', 'не', 'значит', 'что', 'вы', 'должны', 'срочно', 'обесценить', 'свои']",-131.5176215131799,-131.5176215131799
1335,у меня одни деффки и одно лицо кавказской национальности,у меня одни девки и одно лицо кавказской национальности,"['у', 'меня', 'одни', 'деффки', 'и', 'одно', 'лицо', 'кавказской', 'национальности']","['у', 'меня', 'одни', 'девки', 'и', 'одно', 'лицо', 'кавказской', 'национальности']",-70.59224385343111,-49.897964976907936
1336,непонятно было зачем все вокруг но радость была такая что едва не лишился чувств,непонятно было зачем все вокруг но радость была такая что едва не лишился чувств,"['непонятно', 'было', 'зачем', 'все', 'вокруг', 'но', 'радость', 'была', 'такая', 'что', 'едва', 'не', 'лишился', 'чувств']","['непонятно', 'было', 'зачем', 'все', 'вокруг', 'но', 'радость', 'была', 'такая', 'что', 'едва', 'не', 'лишился', 'чувств']",-108.49868257777092,-108.49868257777092
1337,правда уши заложены моментами чувствую себя как в вакуме ниче не слышу,правда уши заложены моментами чувствую себя как в вакууме ничего не слышу,"['правда', 'уши', 'заложены', 'моментами', 'чувствую', 'себя', 'как', 'в', 'вакуме', 'ниче', 'не', 'слышу']","['правда', 'уши', 'заложены', 'моментами', 'чувствую', 'себя', 'как', 'в', 'вакууме', 'ничего', 'не', 'слышу']",-96.04295096165228,-91.45845798546212
1341,по мнению автора инициативы финансовые векселя смогут использоваться при оформлении задолженности в частности бюджетной включая и оформление платежей по возмещению налога на добавленную стоимость что должно способствовать облегчению взаимоотношений бизнеса с госорганами,по мнению автора инициативы финансовые векселя смогут использоваться при оформлении задолженности в частности бюджетной включая и оформление платежей по возмещению налога на добавленную стоимость что должно способствовать облегчению взаимоотношений бизнеса с госорганами,"['по', 'мнению', 'автора', 'инициативы', 'финансовые', 'векселя', 'смогут', 'использоваться', 'при', 'оформлении', 'задолженности', 'в', 'частности', 'бюджетной', 'включая', 'и', 'оформление', 'платежей', 'по', 'возмещению', 'налога', 'на', 'добавленную', 'стоимость', 'что', 'должно', 'способствовать', 'облегчению', 'взаимоотношений', 'бизнеса', 'с', 'госорганами']","['по', 'мнению', 'автора', 'инициативы', 'финансовые', 'векселя', 'смогут', 'использоваться', 'при', 'оформлении', 'задолженности', 'в', 'частности', 'бюджетной', 'включая', 'и', 'оформление', 'платежей', 'по', 'возмещению', 'налога', 'на', 'добавленную', 'стоимость', 'что', 'должно', 'способствовать', 'облегчению', 'взаимоотношений', 'бизнеса', 'с', 'госорганами']",-211.34301286521446,-211.34301286521446
1342,но возникает проблема прибывания в нашем драгоценном метрополитене,но возникает проблема пребывания в нашем драгоценном метрополитене,"['но', 'возникает', 'проблема', 'прибывания', 'в', 'нашем', 'драгоценном', 'метрополитене']","['но', 'возникает', 'проблема', 'пребывания', 'в', 'нашем', 'драгоценном', 'метрополитене']",-90.38405765533388,-87.72890291165943
1343,замершего но счастливого ребенка переодели а тут и папа подоспел с мороженым,замершего но счастливого ребенка переодели а тут и папа подоспел с мороженым,"['замершего', 'но', 'счастливого', 'ребенка', 'переодели', 'а', 'тут', 'и', 'папа', 'подоспел', 'с', 'мороженым']","['замершего', 'но', 'счастливого', 'ребенка', 'переодели', 'а', 'тут', 'и', 'папа', 'подоспел', 'с', 'мороженым']",-120.8508235752623,-120.8508235752623
1344,такие одежды могли бы носиться и пять тысяч лет до нас и пять тысячелетий спустя,такие одежды могли бы носиться и пять тысяч лет до нас и пять тысячелетий спустя,"['такие', 'одежды', 'могли', 'бы', 'носиться', 'и', 'пять', 'тысяч', 'лет', 'до', 'нас', 'и', 'пять', 'тысячелетий', 'спустя']","['такие', 'одежды', 'могли', 'бы', 'носиться', 'и', 'пять', 'тысяч', 'лет', 'до', 'нас', 'и', 'пять', 'тысячелетий', 'спустя']",-110.30419177911678,-110.30419177911678
1346,ирусь я сейцас все четко считаю и знаю что несколько штук в день можно но тока несколько,ирусь я сейчас все четко считаю и знаю что несколько штук в день можно но только несколько,"['ирусь', 'я', 'сейцас', 'все', 'четко', 'считаю', 'и', 'знаю', 'что', 'несколько', 'штук', 'в', 'день', 'можно', 'но', 'тока', 'несколько']","['ирусь', 'я', 'сейчас', 'все', 'четко', 'считаю', 'и', 'знаю', 'что', 'несколько', 'штук', 'в', 'день', 'можно', 'но', 'только', 'несколько']",-124.82840308491926,-104.71931234925393
1347,кстати мысль о том что ее когда-то не было пока у нее не укладывается в голове,кстати мысль о том что ее когда-то не было пока у нее не укладывается в голове,"['кстати', 'мысль', 'о', 'том', 'что', 'ее', 'когда-то', 'не', 'было', 'пока', 'у', 'нее', 'не', 'укладывается', 'в', 'голове']","['кстати', 'мысль', 'о', 'том', 'что', 'ее', 'когда-то', 'не', 'было', 'пока', 'у', 'нее', 'не', 'укладывается', 'в', 'голове']",-57.42858906435701,-57.42858906435701
1348,хотя это мое субъективное мнение по поводу москалей,хотя это мое субъективное мнение по поводу москалей,"['хотя', 'это', 'мое', 'субъективное', 'мнение', 'по', 'поводу', 'москалей']","['хотя', 'это', 'мое', 'субъективное', 'мнение', 'по', 'поводу', 'москалей']",-42.5354526029311,-42.5354526029311
1350,и можешь с кем-нибудь скооперироваться вот женя с машей давно ко мне собираются,и можешь с кем-нибудь скооперироваться вот женя с машей давно ко мне собираются,"['и', 'можешь', 'с', 'кем-нибудь', 'скооперироваться', 'вот', 'женя', 'с', 'машей', 'давно', 'ко', 'мне', 'собираются']","['и', 'можешь', 'с', 'кем-нибудь', 'скооперироваться', 'вот', 'женя', 'с', 'машей', 'давно', 'ко', 'мне', 'собираются']",-99.83221727519917,-99.83221727519917
1351,у меня похолодело внутри,у меня похолодело внутри,"['у', 'меня', 'похолодело', 'внутри']","['у', 'меня', 'похолодело', 'внутри']",-41.67700555832642,-41.67700555832642
1352,меня хоронит сказкой погребальной,меня хоронит сказкой погребальной,"['меня', 'хоронит', 'сказкой', 'погребальной']","['меня', 'хоронит', 'сказкой', 'погребальной']",-74.78655780886575,-74.78655780886575
1353,с учетом раненых около 600 тысяч американская армия первоначально посланная в европу практически прекратила свое существование,с учетом раненых около 600 тысяч американская армия первоначально посланная в европу практически прекратила свое существование,"['с', 'учетом', 'раненых', 'около', '600', 'тысяч', 'американская', 'армия', 'первоначально', 'посланная', 'в', 'европу', 'практически', 'прекратила', 'свое', 'существование']","['с', 'учетом', 'раненых', 'около', '600', 'тысяч', 'американская', 'армия', 'первоначально', 'посланная', 'в', 'европу', 'практически', 'прекратила', 'свое', 'существование']",-113.07388944367463,-113.07388944367463
1355,светская элегантность приправлена благородными ароматами,светская элегантность приправлена благородными ароматами,"['светская', 'элегантность', 'приправлена', 'благородными', 'ароматами']","['светская', 'элегантность', 'приправлена', 'благородными', 'ароматами']",-84.43117247222017,-84.43117247222017
1356,значит так както раз мы с братом и другом взяли два велосипеда и поехали на речку,значит так как-то раз мы с братом и другом взяли два велосипеда и поехали на речку,"['значит', 'так', 'както', 'раз', 'мы', 'с', 'братом', 'и', 'другом', 'взяли', 'два', 'велосипеда', 'и', 'поехали', 'на', 'речку']","['значит', 'так', 'как-то', 'раз', 'мы', 'с', 'братом', 'и', 'другом', 'взяли', 'два', 'велосипеда', 'и', 'поехали', 'на', 'речку']",-97.86227100937887,-90.21377529053342
1357,добавление очередного года к сроку моего обитания,добавление очередного года к сроку моего обитания,"['добавление', 'очередного', 'года', 'к', 'сроку', 'моего', 'обитания']","['добавление', 'очередного', 'года', 'к', 'сроку', 'моего', 'обитания']",-80.53251014955204,-80.53251014955204
1358,зубы канечно тоже финиш чистить,зубы конечно тоже финиш чистить,"['зубы', 'канечно', 'тоже', 'финиш', 'чистить']","['зубы', 'конечно', 'тоже', 'финиш', 'чистить']",-98.23203084835639,-82.112846889982
1359,останутся наши страницы в контакте остануться наши жж и блоги,останутся наши страницы в контакте останутся наши жж и блоги,"['останутся', 'наши', 'страницы', 'в', 'контакте', 'остануться', 'наши', 'жж', 'и', 'блоги']","['останутся', 'наши', 'страницы', 'в', 'контакте', 'останутся', 'наши', 'жж', 'и', 'блоги']",-98.50697000887443,-94.3772969841163
1360,что касается причин кризиса в спартаке то экс-капитан критически высказался о трансфертной политике клуба который упустил столько хороших игроков например дмитрия кочнева дмитрия уппера дениса баева,что касается причин кризиса в спартаке то экс-капитан критически высказался о трансфертной политике клуба который упустил столько хороших игроков например дмитрия кочнева дмитрия уппера дениса баева,"['что', 'касается', 'причин', 'кризиса', 'в', 'спартаке', 'то', 'экс-капитан', 'критически', 'высказался', 'о', 'трансфертной', 'политике', 'клуба', 'который', 'упустил', 'столько', 'хороших', 'игроков', 'например', 'дмитрия', 'кочнева', 'дмитрия', 'уппера', 'дениса', 'баева']","['что', 'касается', 'причин', 'кризиса', 'в', 'спартаке', 'то', 'экс-капитан', 'критически', 'высказался', 'о', 'трансфертной', 'политике', 'клуба', 'который', 'упустил', 'столько', 'хороших', 'игроков', 'например', 'дмитрия', 'кочнева', 'дмитрия', 'уппера', 'дениса', 'баева']",-288.43292463373865,-288.43292463373865
1361,потом мой знакомый из офиса позвонил в другое тур-агенство,потом мой знакомый из офиса позвонил в другое турагентство,"['потом', 'мой', 'знакомый', 'из', 'офиса', 'позвонил', 'в', 'другое', 'тур-агенство']","['потом', 'мой', 'знакомый', 'из', 'офиса', 'позвонил', 'в', 'другое', 'турагентство']",-74.6761724866577,-70.78359577002784
1362,к угличу мы прибыли около шести вечера но стояли и ждали пока пришвартуются арабелла и щорс чтобы пришвартоваться третьим бортом все к тому же щорсу,к угличу мы прибыли около шести вечера но стояли и ждали пока пришвартуются арабелла и щорс чтобы пришвартоваться третьим бортом все к тому же щорсу,"['к', 'угличу', 'мы', 'прибыли', 'около', 'шести', 'вечера', 'но', 'стояли', 'и', 'ждали', 'пока', 'пришвартуются', 'арабелла', 'и', 'щорс', 'чтобы', 'пришвартоваться', 'третьим', 'бортом', 'все', 'к', 'тому', 'же', 'щорсу']","['к', 'угличу', 'мы', 'прибыли', 'около', 'шести', 'вечера', 'но', 'стояли', 'и', 'ждали', 'пока', 'пришвартуются', 'арабелла', 'и', 'щорс', 'чтобы', 'пришвартоваться', 'третьим', 'бортом', 'все', 'к', 'тому', 'же', 'щорсу']",-226.0653674339999,-226.0653674339999
1363,теpмос это самый мощный искуственный интелект,теpмос это самый мощный искусственный интеллект,"['теpмос', 'это', 'самый', 'мощный', 'искуственный', 'интелект']","['теpмос', 'это', 'самый', 'мощный', 'искусственный', 'интеллект']",-64.13550886336517,-57.793539780363986
1364,для тех кто не знаком с испанским буква h не читается соответсвенно город называется веветенанго или просто веве,для тех кто не знаком с испанским буква h не читается соответственно город называется веветенанго или просто веве,"['для', 'тех', 'кто', 'не', 'знаком', 'с', 'испанским', 'буква', 'h', 'не', 'читается', 'соответсвенно', 'город', 'называется', 'веветенанго', 'или', 'просто', 'веве']","['для', 'тех', 'кто', 'не', 'знаком', 'с', 'испанским', 'буква', 'h', 'не', 'читается', 'соответственно', 'город', 'называется', 'веветенанго', 'или', 'просто', 'веве']",-150.25840751067742,-146.3177695469445
1365,сборник блока переплетенный мастерски размером в ладонь,сборник блока переплетенный мастерски размером в ладонь,"['сборник', 'блока', 'переплетенный', 'мастерски', 'размером', 'в', 'ладонь']","['сборник', 'блока', 'переплетенный', 'мастерски', 'размером', 'в', 'ладонь']",-98.8409737431672,-98.8409737431672
1366,а в прочем я незнаю,а впрочем я не знаю,"['а', 'в', 'прочем', 'я', 'незнаю']","['а', 'впрочем', 'я', 'не', 'знаю']",-40.28898494228119,-46.894391993493684
1367,еще узнал недавно некие печальные подробности существования никоторых индивидумов,еще узнал недавно некие печальные подробности существования некоторых индивидуумов,"['еще', 'узнал', 'недавно', 'некие', 'печальные', 'подробности', 'существования', 'никоторых', 'индивидумов']","['еще', 'узнал', 'недавно', 'некие', 'печальные', 'подробности', 'существования', 'некоторых', 'индивидуумов']",-107.83669423266431,-100.90407964571926
1368,мы отберем самые часто задаваемые вопросы и антон анатольевич на них ответит,мы отберем самые часто задаваемые вопросы и антон анатольевич на них ответит,"['мы', 'отберем', 'самые', 'часто', 'задаваемые', 'вопросы', 'и', 'антон', 'анатольевич', 'на', 'них', 'ответит']","['мы', 'отберем', 'самые', 'часто', 'задаваемые', 'вопросы', 'и', 'антон', 'анатольевич', 'на', 'них', 'ответит']",-116.91751773084736,-116.91751773084736
1369,вот и пришла рассказать про ту самую историю которая приключилась буквально вчера,вот и пришла рассказать про ту самую историю которая приключилась буквально вчера,"['вот', 'и', 'пришла', 'рассказать', 'про', 'ту', 'самую', 'историю', 'которая', 'приключилась', 'буквально', 'вчера']","['вот', 'и', 'пришла', 'рассказать', 'про', 'ту', 'самую', 'историю', 'которая', 'приключилась', 'буквально', 'вчера']",-73.48470222562756,-73.48470222562756
1370,главный управляющий российской товарно-сырьевой биржи,главный управляющий российской товарно-сырьевой биржи,"['главный', 'управляющий', 'российской', 'товарно-сырьевой', 'биржи']","['главный', 'управляющий', 'российской', 'товарно-сырьевой', 'биржи']",-61.62872495299237,-61.62872495299237
1371,штоллен тесто с творогом и медом естесственно без дрожжей начинка из мака,штоллен тесто с творогом и медом естественно без дрожжей начинка из мака,"['штоллен', 'тесто', 'с', 'творогом', 'и', 'медом', 'естесственно', 'без', 'дрожжей', 'начинка', 'из', 'мака']","['штоллен', 'тесто', 'с', 'творогом', 'и', 'медом', 'естественно', 'без', 'дрожжей', 'начинка', 'из', 'мака']",-104.40030707590074,-89.06824675998577
1372,ну впринципе конечно не хорошо то что 3 часа о пропаже телефона никто и не думал,ну в принципе конечно нехорошо то что 3 часа о пропаже телефона никто и не думал,"['ну', 'впринципе', 'конечно', 'не', 'хорошо', 'то', 'что', '3', 'часа', 'о', 'пропаже', 'телефона', 'никто', 'и', 'не', 'думал']","['ну', 'в', 'принципе', 'конечно', 'нехорошо', 'то', 'что', '3', 'часа', 'о', 'пропаже', 'телефона', 'никто', 'и', 'не', 'думал']",-77.70027097851502,-87.98847036841948
1374,в результате произошедшего погибли два человека еще один получил ранения,в результате произошедшего погибли два человека еще один получил ранения,"['в', 'результате', 'произошедшего', 'погибли', 'два', 'человека', 'еще', 'один', 'получил', 'ранения']","['в', 'результате', 'произошедшего', 'погибли', 'два', 'человека', 'еще', 'один', 'получил', 'ранения']",-43.0594176937477,-43.0594176937477
1375,если женщин еще как-то можно по прическам и цвету волос отличить то с мужиками вобще засада,если женщин еще как-то можно по прическам и цвету волос отличить то с мужиками вообще засада,"['если', 'женщин', 'еще', 'как-то', 'можно', 'по', 'прическам', 'и', 'цвету', 'волос', 'отличить', 'то', 'с', 'мужиками', 'вобще', 'засада']","['если', 'женщин', 'еще', 'как-то', 'можно', 'по', 'прическам', 'и', 'цвету', 'волос', 'отличить', 'то', 'с', 'мужиками', 'вообще', 'засада']",-118.68891320111592,-113.32866675525591
1376,мой последный урок на русском языке был четыре года назад,мой последний урок на русском языке был четыре года назад,"['мой', 'последный', 'урок', 'на', 'русском', 'языке', 'был', 'четыре', 'года', 'назад']","['мой', 'последний', 'урок', 'на', 'русском', 'языке', 'был', 'четыре', 'года', 'назад']",-57.78446629655937,-46.14844458159135
1378,пособирала я их кое-как палочкой и отнесла на дорогу чтобы их задавили машины проезжающие,пособирала я их кое-как палочкой и отнесла на дорогу чтобы их задавили машины проезжающие,"['пособирала', 'я', 'их', 'кое-как', 'палочкой', 'и', 'отнесла', 'на', 'дорогу', 'чтобы', 'их', 'задавили', 'машины', 'проезжающие']","['пособирала', 'я', 'их', 'кое-как', 'палочкой', 'и', 'отнесла', 'на', 'дорогу', 'чтобы', 'их', 'задавили', 'машины', 'проезжающие']",-143.04600450864726,-143.04600450864726
1379,вот скажите мне дорогие мои нормальный человек качает пресс во втором часу ночи,вот скажите мне дорогие мои нормальный человек качает пресс во втором часу ночи,"['вот', 'скажите', 'мне', 'дорогие', 'мои', 'нормальный', 'человек', 'качает', 'пресс', 'во', 'втором', 'часу', 'ночи']","['вот', 'скажите', 'мне', 'дорогие', 'мои', 'нормальный', 'человек', 'качает', 'пресс', 'во', 'втором', 'часу', 'ночи']",-69.73673084168497,-69.73673084168497
1381,куда она девается в момент когда ты понимаешь что ее больше нет,куда она девается в момент когда ты понимаешь что ее больше нет,"['куда', 'она', 'девается', 'в', 'момент', 'когда', 'ты', 'понимаешь', 'что', 'ее', 'больше', 'нет']","['куда', 'она', 'девается', 'в', 'момент', 'когда', 'ты', 'понимаешь', 'что', 'ее', 'больше', 'нет']",-39.080859886245925,-39.080859886245925
1382,казалось что зима так и не наступила что планетка живет в вечном августе,казалось что зима так и не наступила что планетка живет в вечном августе,"['казалось', 'что', 'зима', 'так', 'и', 'не', 'наступила', 'что', 'планетка', 'живет', 'в', 'вечном', 'августе']","['казалось', 'что', 'зима', 'так', 'и', 'не', 'наступила', 'что', 'планетка', 'живет', 'в', 'вечном', 'августе']",-87.52369649391687,-87.52369649391687
1383,сегодня схранил трезвость в отичае от своего одногрупника который всетаки достиг цели нажраться,сегодня сохранил трезвость в отличие от своего одногруппника который все-таки достиг цели нажраться,"['сегодня', 'схранил', 'трезвость', 'в', 'отичае', 'от', 'своего', 'одногрупника', 'который', 'всетаки', 'достиг', 'цели', 'нажраться']","['сегодня', 'сохранил', 'трезвость', 'в', 'отличие', 'от', 'своего', 'одногруппника', 'который', 'все-таки', 'достиг', 'цели', 'нажраться']",-150.0037415045185,-124.19689435237632
1384,игра виктории и цска прошла 10 декабря в 2013 году и завершилась победой чешской команды со счетом 2:1,игра виктории и цска прошла 10 декабря в 2013 году и завершилась победой чешской команды со счетом 2:1,"['игра', 'виктории', 'и', 'цска', 'прошла', '10', 'декабря', 'в', '2013', 'году', 'и', 'завершилась', 'победой', 'чешской', 'команды', 'со', 'счетом', '2:1']","['игра', 'виктории', 'и', 'цска', 'прошла', '10', 'декабря', 'в', '2013', 'году', 'и', 'завершилась', 'победой', 'чешской', 'команды', 'со', 'счетом', '2:1']",-93.84180955873842,-93.84180955873842
1385,грусно быть одному в квартире да и вообще грусно быть одному,грустно быть одному в квартире да и вообще грустно быть одному,"['грусно', 'быть', 'одному', 'в', 'квартире', 'да', 'и', 'вообще', 'грусно', 'быть', 'одному']","['грустно', 'быть', 'одному', 'в', 'квартире', 'да', 'и', 'вообще', 'грустно', 'быть', 'одному']",-93.78307670847846,-62.10385544667018
1386,что же касается именно музыкально стиля то это отличный рок свежей волны,что же касается именно музыкально стиля то это отличный рок свежей волны,"['что', 'же', 'касается', 'именно', 'музыкально', 'стиля', 'то', 'это', 'отличный', 'рок', 'свежей', 'волны']","['что', 'же', 'касается', 'именно', 'музыкально', 'стиля', 'то', 'это', 'отличный', 'рок', 'свежей', 'волны']",-122.3714186769731,-122.3714186769731
1387,первым делом мы обошли все рестораны на раене,первым делом мы обошли все рестораны на районе,"['первым', 'делом', 'мы', 'обошли', 'все', 'рестораны', 'на', 'раене']","['первым', 'делом', 'мы', 'обошли', 'все', 'рестораны', 'на', 'районе']",-63.0965653828176,-52.93958423943982
1388,этот диз по мотивам верхних кружев только френч витражный и с блестками,этот диз по мотивам верхних кружев только френч витражный и с блестками,"['этот', 'диз', 'по', 'мотивам', 'верхних', 'кружев', 'только', 'френч', 'витражный', 'и', 'с', 'блестками']","['этот', 'диз', 'по', 'мотивам', 'верхних', 'кружев', 'только', 'френч', 'витражный', 'и', 'с', 'блестками']",-118.89415971681065,-118.89415971681065
1389,при грамотном продюсировании теперь они могут стать мировыми звездами первого эшелона,при грамотном продюсировании теперь они могут стать мировыми звездами первого эшелона,"['при', 'грамотном', 'продюсировании', 'теперь', 'они', 'могут', 'стать', 'мировыми', 'звездами', 'первого', 'эшелона']","['при', 'грамотном', 'продюсировании', 'теперь', 'они', 'могут', 'стать', 'мировыми', 'звездами', 'первого', 'эшелона']",-89.56629606821345,-89.56629606821345
1390,если удалить адресс на рамблере аська будет работать,если удалить адрес на рамблере аська будет работать,"['если', 'удалить', 'адресс', 'на', 'рамблере', 'аська', 'будет', 'работать']","['если', 'удалить', 'адрес', 'на', 'рамблере', 'аська', 'будет', 'работать']",-70.04404794929567,-66.22834421546413
1391,весь вчерашний день у ребенка был отменный аппетит,весь вчерашний день у ребенка был отменный аппетит,"['весь', 'вчерашний', 'день', 'у', 'ребенка', 'был', 'отменный', 'аппетит']","['весь', 'вчерашний', 'день', 'у', 'ребенка', 'был', 'отменный', 'аппетит']",-67.89202489082528,-67.89202489082528
1393,была мысль засадить те дорожки кустами и клумбу там разбить,была мысль засадить те дорожки кустами и клумбу там разбить,"['была', 'мысль', 'засадить', 'те', 'дорожки', 'кустами', 'и', 'клумбу', 'там', 'разбить']","['была', 'мысль', 'засадить', 'те', 'дорожки', 'кустами', 'и', 'клумбу', 'там', 'разбить']",-127.06401017919485,-127.06401017919485
1394,для разрежения обстановки организаторы устроили небольшой конкурс,для разряжения обстановки организаторы устроили небольшой конкурс,"['для', 'разрежения', 'обстановки', 'организаторы', 'устроили', 'небольшой', 'конкурс']","['для', 'разряжения', 'обстановки', 'организаторы', 'устроили', 'небольшой', 'конкурс']",-76.07378284831712,-76.07378284831712
1395,наш интернет магазинчик реализует лишь качественный и лицензионный продукт,наш интернет магазинчик реализует лишь качественный и лицензионный продукт,"['наш', 'интернет', 'магазинчик', 'реализует', 'лишь', 'качественный', 'и', 'лицензионный', 'продукт']","['наш', 'интернет', 'магазинчик', 'реализует', 'лишь', 'качественный', 'и', 'лицензионный', 'продукт']",-88.26309212105554,-88.26309212105554
1396,а еще наверна надо постыдиться и не писать этого но я все равно напишу,а еще наверно надо постыдиться и не писать этого но я все равно напишу,"['а', 'еще', 'наверна', 'надо', 'постыдиться', 'и', 'не', 'писать', 'этого', 'но', 'я', 'все', 'равно', 'напишу']","['а', 'еще', 'наверно', 'надо', 'постыдиться', 'и', 'не', 'писать', 'этого', 'но', 'я', 'все', 'равно', 'напишу']",-95.9195769470495,-80.01976286763795
1397,"смотрим на норматив он оказываеться весь год один а в отопительные месяцы в два раза больше в моем случае это 0,028","смотрим на норматив он оказывается весь год один а в отопительные месяцы в два раза больше в моем случае это 0,028","['смотрим', 'на', 'норматив', 'он', 'оказываеться', 'весь', 'год', 'один', 'а', 'в', 'отопительные', 'месяцы', 'в', 'два', 'раза', 'больше', 'в', 'моем', 'случае', 'это', '0,028']","['смотрим', 'на', 'норматив', 'он', 'оказывается', 'весь', 'год', 'один', 'а', 'в', 'отопительные', 'месяцы', 'в', 'два', 'раза', 'больше', 'в', 'моем', 'случае', 'это', '0,028']",-158.93429919933166,-146.66555863681867
1398,в евросети не осталось ни одной акции поначалу сделку с мамутом хотели структурировать более сложно но в итоге договор получился простой и понятный товар в обмен на деньги причем денег мало,в евросети не осталось ни одной акции поначалу сделку с мамутом хотели структурировать более сложно но в итоге договор получился простой и понятный товар в обмен на деньги причем денег мало,"['в', 'евросети', 'не', 'осталось', 'ни', 'одной', 'акции', 'поначалу', 'сделку', 'с', 'мамутом', 'хотели', 'структурировать', 'более', 'сложно', 'но', 'в', 'итоге', 'договор', 'получился', 'простой', 'и', 'понятный', 'товар', 'в', 'обмен', 'на', 'деньги', 'причем', 'денег', 'мало']","['в', 'евросети', 'не', 'осталось', 'ни', 'одной', 'акции', 'поначалу', 'сделку', 'с', 'мамутом', 'хотели', 'структурировать', 'более', 'сложно', 'но', 'в', 'итоге', 'договор', 'получился', 'простой', 'и', 'понятный', 'товар', 'в', 'обмен', 'на', 'деньги', 'причем', 'денег', 'мало']",-209.22134701573967,-209.22134701573967
1400,но это сборище клуш и коров чьи стоны доносились со страницы газеты не вдохновляло его,но это сборище клуш и коров чьи стоны доносились со страницы газеты не вдохновляло его,"['но', 'это', 'сборище', 'клуш', 'и', 'коров', 'чьи', 'стоны', 'доносились', 'со', 'страницы', 'газеты', 'не', 'вдохновляло', 'его']","['но', 'это', 'сборище', 'клуш', 'и', 'коров', 'чьи', 'стоны', 'доносились', 'со', 'страницы', 'газеты', 'не', 'вдохновляло', 'его']",-138.2883055744979,-138.2883055744979
1401,"захотелось мне покурить и выпеть кофе на ""свежем воздухе так упала кружка",захотелось мне покурить и выпить кофе на свежем воздухе так упала кружка,"['захотелось', 'мне', 'покурить', 'и', 'выпеть', 'кофе', 'на', '""свежем', 'воздухе', 'так', 'упала', 'кружка']","['захотелось', 'мне', 'покурить', 'и', 'выпить', 'кофе', 'на', 'свежем', 'воздухе', 'так', 'упала', 'кружка']",-115.48995351756514,-86.48682197866489
1402,краецкий дал ей отвисеться,краецкий дал ей отвисеться,"['краецкий', 'дал', 'ей', 'отвисеться']","['краецкий', 'дал', 'ей', 'отвисеться']",-62.36264095592359,-62.36264095592359
1403,да я ваще за образ жизни а ладах с природой,да я вообще за образ жизни в ладах с природой,"['да', 'я', 'ваще', 'за', 'образ', 'жизни', 'а', 'ладах', 'с', 'природой']","['да', 'я', 'вообще', 'за', 'образ', 'жизни', 'в', 'ладах', 'с', 'природой']",-85.43753136346643,-73.97976051918552
1404,дом оказывается католическим собором с мозаикой вместо алтаря во всю стену,дом оказывается католическим собором с мозаикой вместо алтаря во всю стену,"['дом', 'оказывается', 'католическим', 'собором', 'с', 'мозаикой', 'вместо', 'алтаря', 'во', 'всю', 'стену']","['дом', 'оказывается', 'католическим', 'собором', 'с', 'мозаикой', 'вместо', 'алтаря', 'во', 'всю', 'стену']",-106.08438954827209,-106.08438954827209
1405,а пишущая дивиди микроволновка есть,а пишущая дивиди микроволновка есть,"['а', 'пишущая', 'дивиди', 'микроволновка', 'есть']","['а', 'пишущая', 'дивиди', 'микроволновка', 'есть']",-86.9854210674314,-86.9854210674314
1406,я знаю что местный суд несмотря на то что я подал заявление вряд ли привлечет хоть к какойто ответственности полицейских избивших меня,я знаю что местный суд несмотря на то что я подал заявление вряд ли привлечет хоть к какой-то ответственности полицейских избивших меня,"['я', 'знаю', 'что', 'местный', 'суд', 'несмотря', 'на', 'то', 'что', 'я', 'подал', 'заявление', 'вряд', 'ли', 'привлечет', 'хоть', 'к', 'какойто', 'ответственности', 'полицейских', 'избивших', 'меня']","['я', 'знаю', 'что', 'местный', 'суд', 'несмотря', 'на', 'то', 'что', 'я', 'подал', 'заявление', 'вряд', 'ли', 'привлечет', 'хоть', 'к', 'какой-то', 'ответственности', 'полицейских', 'избивших', 'меня']",-128.1525075525105,-124.12287162328359
