,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
1495,пьесы не имели пророй явного сюжета а их длительность достегала 25 часов,пьесы не имели порой явного сюжета а их длительность достигала 25 часов,"['пьесы', 'не', 'имели', 'пророй', 'явного', 'сюжета', 'а', 'их', 'длительность', 'достегала', '25', 'часов']","['пьесы', 'не', 'имели', 'порой', 'явного', 'сюжета', 'а', 'их', 'длительность', 'достигала', '25', 'часов']",-185.16821554123328,-182.3597780408738
1496,потому что если у здоровых остатков русских и есть будущее то только такое,потому что если у здоровых остатков русских и есть будущее то только такое,"['потому', 'что', 'если', 'у', 'здоровых', 'остатков', 'русских', 'и', 'есть', 'будущее', 'то', 'только', 'такое']","['потому', 'что', 'если', 'у', 'здоровых', 'остатков', 'русских', 'и', 'есть', 'будущее', 'то', 'только', 'такое']",-188.68963724662342,-188.68963241880502
1497,это странно но у меня уже 3-й день начинается завтро утром или сегодня ночью,это странно но у меня уже 3-й день начинается завтра утром или сегодня ночью,"['это', 'странно', 'но', 'у', 'меня', 'уже', '3-й', 'день', 'начинается', 'завтро', 'утром', 'или', 'сегодня', 'ночью']","['это', 'странно', 'но', 'у', 'меня', 'уже', '3-й', 'день', 'начинается', 'завтра', 'утром', 'или', 'сегодня', 'ночью']",-182.55296946426517,-176.46096326939778
1498,друзья а у меня вчера родился племенник,друзья а у меня вчера родился племянник,"['друзья', 'а', 'у', 'меня', 'вчера', 'родился', 'племенник']","['друзья', 'а', 'у', 'меня', 'вчера', 'родился', 'племянник']",-115.51187237535939,-115.77599442857479
1499,хотя сама на данный момент именно к таким себя и причисляю,хотя сама на данный момент именно к таким себя и причисляю,"['хотя', 'сама', 'на', 'данный', 'момент', 'именно', 'к', 'таким', 'себя', 'и', 'причисляю']","['хотя', 'сама', 'на', 'данный', 'момент', 'именно', 'к', 'таким', 'себя', 'и', 'причисляю']",-116.69026231081746,-116.69047209444439
1500,про полет в вену сказать особо нечего полет как полет скучный и шумный,про полет в вену сказать особо нечего полет как полет скучный и шумный,"['про', 'полет', 'в', 'вену', 'сказать', 'особо', 'нечего', 'полет', 'как', 'полет', 'скучный', 'и', 'шумный']","['про', 'полет', 'в', 'вену', 'сказать', 'особо', 'нечего', 'полет', 'как', 'полет', 'скучный', 'и', 'шумный']",-240.622998268437,-240.62298174497036
1501,когда я была маленькой я терпеть не могла оставаться ночевать у бабушки несмотря на всю мою любовь к ней,когда я была маленькой я терпеть не могла оставаться ночевать у бабушки несмотря на всю мою любовь к ней,"['когда', 'я', 'была', 'маленькой', 'я', 'терпеть', 'не', 'могла', 'оставаться', 'ночевать', 'у', 'бабушки', 'несмотря', 'на', 'всю', 'мою', 'любовь', 'к', 'ней']","['когда', 'я', 'была', 'маленькой', 'я', 'терпеть', 'не', 'могла', 'оставаться', 'ночевать', 'у', 'бабушки', 'несмотря', 'на', 'всю', 'мою', 'любовь', 'к', 'ней']",-175.03203201492914,-175.0320329039411
1502,у меня есть песенка элтона и тимбаленда из этого несостоявшегося альбома,у меня есть песенка элтона и тимбаленда из этого несостоявшегося альбома,"['у', 'меня', 'есть', 'песенка', 'элтона', 'и', 'тимбаленда', 'из', 'этого', 'несостоявшегося', 'альбома']","['у', 'меня', 'есть', 'песенка', 'элтона', 'и', 'тимбаленда', 'из', 'этого', 'несостоявшегося', 'альбома']",-131.16772561998286,-131.16782074892475
1503,нужна помощь крепких мальчиков может если побольше будет народу,нужна помощь крепких мальчиков может если побольше будет народу,"['нужна', 'помощь', 'крепких', 'мальчиков', 'может', 'если', 'побольше', 'будет', 'народу']","['нужна', 'помощь', 'крепких', 'мальчиков', 'может', 'если', 'побольше', 'будет', 'народу']",-177.62183460292715,-177.62183712556
1504,может не стоит привадить столь топорные сравнения а надо просто начать плавать,может не стоит приводить столь топорные сравнения а надо просто начать плавать,"['может', 'не', 'стоит', 'привадить', 'столь', 'топорные', 'сравнения', 'а', 'надо', 'просто', 'начать', 'плавать']","['может', 'не', 'стоит', 'приводить', 'столь', 'топорные', 'сравнения', 'а', 'надо', 'просто', 'начать', 'плавать']",-190.17711590965033,-183.998129765911
1505,если в жизне иногда случаеться чтото что может закончиться плохо я всегда старалась убеждать себя в том что всеее будет хорошо и так оно всегда и было,если в жизни иногда случается что-то что может закончиться плохо я всегда старалась убеждать себя в том что все будет хорошо и так оно всегда и было,"['если', 'в', 'жизне', 'иногда', 'случаеться', 'чтото', 'что', 'может', 'закончиться', 'плохо', 'я', 'всегда', 'старалась', 'убеждать', 'себя', 'в', 'том', 'что', 'всеее', 'будет', 'хорошо', 'и', 'так', 'оно', 'всегда', 'и', 'было']","['если', 'в', 'жизни', 'иногда', 'случается', 'что-то', 'что', 'может', 'закончиться', 'плохо', 'я', 'всегда', 'старалась', 'убеждать', 'себя', 'в', 'том', 'что', 'все', 'будет', 'хорошо', 'и', 'так', 'оно', 'всегда', 'и', 'было']",-309.02960833222744,-279.5874180507293
1506,да и нет никакой ясности в том что человеку нужна для этой условно говоря устойчивости,да и нет никакой ясности в том что человеку нужна для этой условно говоря устойчивости,"['да', 'и', 'нет', 'никакой', 'ясности', 'в', 'том', 'что', 'человеку', 'нужна', 'для', 'этой', 'условно', 'говоря', 'устойчивости']","['да', 'и', 'нет', 'никакой', 'ясности', 'в', 'том', 'что', 'человеку', 'нужна', 'для', 'этой', 'условно', 'говоря', 'устойчивости']",-195.86844946006914,-195.8684475296062
1507,вечер же обежал быть не только приятным но много обещающим,вечер же обещал быть не только приятным но многообещающим,"['вечер', 'же', 'обежал', 'быть', 'не', 'только', 'приятным', 'но', 'много', 'обещающим']","['вечер', 'же', 'обещал', 'быть', 'не', 'только', 'приятным', 'но', 'многообещающим']",-169.39425914046865,-135.32674927999432
1508,поэтому он сам становится посредником в нашей молитве и как бы говорит нам идите к отцу вот краски кисти и холст каково смотреть на то что выходит из всего этого,поэтому он сам становится посредником в нашей молитве и как бы говорит нам идите к отцу вот краски кисти и холст каково смотреть на то что выходит из всего этого,"['поэтому', 'он', 'сам', 'становится', 'посредником', 'в', 'нашей', 'молитве', 'и', 'как', 'бы', 'говорит', 'нам', 'идите', 'к', 'отцу', 'вот', 'краски', 'кисти', 'и', 'холст', 'каково', 'смотреть', 'на', 'то', 'что', 'выходит', 'из', 'всего', 'этого']","['поэтому', 'он', 'сам', 'становится', 'посредником', 'в', 'нашей', 'молитве', 'и', 'как', 'бы', 'говорит', 'нам', 'идите', 'к', 'отцу', 'вот', 'краски', 'кисти', 'и', 'холст', 'каково', 'смотреть', 'на', 'то', 'что', 'выходит', 'из', 'всего', 'этого']",-366.224934606985,-366.2052419724239
1509,и те кто живут со мной уже просто не обращают на это внимания,и те кто живут со мной уже просто не обращают на это внимания,"['и', 'те', 'кто', 'живут', 'со', 'мной', 'уже', 'просто', 'не', 'обращают', 'на', 'это', 'внимания']","['и', 'те', 'кто', 'живут', 'со', 'мной', 'уже', 'просто', 'не', 'обращают', 'на', 'это', 'внимания']",-133.03355200019908,-133.03355892776702
1510,мне вынесло моск после прочитаного,мне вынесло мозг после прочитанного,"['мне', 'вынесло', 'моск', 'после', 'прочитаного']","['мне', 'вынесло', 'мозг', 'после', 'прочитанного']",-105.20025624422314,-115.38108467739002
1511,а в июле этого года в бухаресте с целью установления подлинности останков была проведена эксгумация коммунистического диктатора николае чаушеску и его супруги елены,а в июле этого года в бухаресте с целью установления подлинности останков была проведена эксгумация коммунистического диктатора николае чаушеску и его супруги елены,"['а', 'в', 'июле', 'этого', 'года', 'в', 'бухаресте', 'с', 'целью', 'установления', 'подлинности', 'останков', 'была', 'проведена', 'эксгумация', 'коммунистического', 'диктатора', 'николае', 'чаушеску', 'и', 'его', 'супруги', 'елены']","['а', 'в', 'июле', 'этого', 'года', 'в', 'бухаресте', 'с', 'целью', 'установления', 'подлинности', 'останков', 'была', 'проведена', 'эксгумация', 'коммунистического', 'диктатора', 'николае', 'чаушеску', 'и', 'его', 'супруги', 'елены']",-225.24080395820863,-225.22795991630665
1512,неужели у меня всне так плохо а знаеш мона просто квадрат малевича забахать как те,неужели у меня все так плохо а знаешь можно просто квадрат малевича забахать как тебе,"['неужели', 'у', 'меня', 'всне', 'так', 'плохо', 'а', 'знаеш', 'мона', 'просто', 'квадрат', 'малевича', 'забахать', 'как', 'те']","['неужели', 'у', 'меня', 'все', 'так', 'плохо', 'а', 'знаешь', 'можно', 'просто', 'квадрат', 'малевича', 'забахать', 'как', 'тебе']",-245.22768054104554,-217.67454198374045
1513,по данным российской газеты не исключается что у подозреваемого есть сообщник среди сотрудников спецслужб,по данным российской газеты не исключается что у подозреваемого есть сообщник среди сотрудников спецслужб,"['по', 'данным', 'российской', 'газеты', 'не', 'исключается', 'что', 'у', 'подозреваемого', 'есть', 'сообщник', 'среди', 'сотрудников', 'спецслужб']","['по', 'данным', 'российской', 'газеты', 'не', 'исключается', 'что', 'у', 'подозреваемого', 'есть', 'сообщник', 'среди', 'сотрудников', 'спецслужб']",-160.61059396344916,-160.61059249327968
1514,я ей в кратце пересказала свою биографию за последнее десятилетие она осталась довольна,я ей вкратце пересказала свою биографию за последнее десятилетие она осталась довольна,"['я', 'ей', 'в', 'кратце', 'пересказала', 'свою', 'биографию', 'за', 'последнее', 'десятилетие', 'она', 'осталась', 'довольна']","['я', 'ей', 'вкратце', 'пересказала', 'свою', 'биографию', 'за', 'последнее', 'десятилетие', 'она', 'осталась', 'довольна']",-156.48496420777818,-152.5082033323643
1515,что то както слишком много работы стало или мне нужен отпуск,что-то как-то слишком много работы стало или мне нужен отпуск,"['что', 'то', 'както', 'слишком', 'много', 'работы', 'стало', 'или', 'мне', 'нужен', 'отпуск']","['что-то', 'как-то', 'слишком', 'много', 'работы', 'стало', 'или', 'мне', 'нужен', 'отпуск']",-162.31516875818022,-149.13225696536662
1516,другая немецкая газета augsburger allgemeine zeitung сообщила что абрамович нанял очень дорого повара,другая немецкая газета augsburger allgemeine zeitung сообщила что абрамович нанял очень дорогого повара,"['другая', 'немецкая', 'газета', 'augsburger', 'allgemeine', 'zeitung', 'сообщила', 'что', 'абрамович', 'нанял', 'очень', 'дорого', 'повара']","['другая', 'немецкая', 'газета', 'augsburger', 'allgemeine', 'zeitung', 'сообщила', 'что', 'абрамович', 'нанял', 'очень', 'дорогого', 'повара']",-220.8420450074497,-208.80327096164933
1517,отец уехал некоторые документы поручил мне развести сказал что там отвозить нечего ниче страшного не сломаешься ну я естественно тянула это все как всегда вообщем то до последнего,отец уехал некоторые документы поручил мне развезти сказал что там отвозить нечего ничего страшного не сломаешься ну я естественно тянула это все как всегда в общем-то до последнего,"['отец', 'уехал', 'некоторые', 'документы', 'поручил', 'мне', 'развести', 'сказал', 'что', 'там', 'отвозить', 'нечего', 'ниче', 'страшного', 'не', 'сломаешься', 'ну', 'я', 'естественно', 'тянула', 'это', 'все', 'как', 'всегда', 'вообщем', 'то', 'до', 'последнего']","['отец', 'уехал', 'некоторые', 'документы', 'поручил', 'мне', 'развезти', 'сказал', 'что', 'там', 'отвозить', 'нечего', 'ничего', 'страшного', 'не', 'сломаешься', 'ну', 'я', 'естественно', 'тянула', 'это', 'все', 'как', 'всегда', 'в', 'общем-то', 'до', 'последнего']",-494.5210091841833,-455.52635030135997
1518,кожа сухая как полседний осенний лист в свете холодного ноябрьского света котрый даже дожди уже не могут напоить влагой,кожа сухая как последний осенний лист в свете холодного ноябрьского света который даже дожди уже не могут напоить влагой,"['кожа', 'сухая', 'как', 'полседний', 'осенний', 'лист', 'в', 'свете', 'холодного', 'ноябрьского', 'света', 'котрый', 'даже', 'дожди', 'уже', 'не', 'могут', 'напоить', 'влагой']","['кожа', 'сухая', 'как', 'последний', 'осенний', 'лист', 'в', 'свете', 'холодного', 'ноябрьского', 'света', 'который', 'даже', 'дожди', 'уже', 'не', 'могут', 'напоить', 'влагой']",-299.3138518657978,-297.61343489379163
1519,с такими же результатами закончился и мой эксперемент 2 года назад,с такими же результатами закончился и мой эксперимент 2 года назад,"['с', 'такими', 'же', 'результатами', 'закончился', 'и', 'мой', 'эксперемент', '2', 'года', 'назад']","['с', 'такими', 'же', 'результатами', 'закончился', 'и', 'мой', 'эксперимент', '2', 'года', 'назад']",-132.23578326003033,-135.9967931511095
1520,желание победы было сильнее всех прочих желаний мы не могли смериться с тем что все так просто закончится что мы разойдемся,желание победы было сильнее всех прочих желаний мы не могли смириться с тем что все так просто закончится что мы разойдемся,"['желание', 'победы', 'было', 'сильнее', 'всех', 'прочих', 'желаний', 'мы', 'не', 'могли', 'смериться', 'с', 'тем', 'что', 'все', 'так', 'просто', 'закончится', 'что', 'мы', 'разойдемся']","['желание', 'победы', 'было', 'сильнее', 'всех', 'прочих', 'желаний', 'мы', 'не', 'могли', 'смириться', 'с', 'тем', 'что', 'все', 'так', 'просто', 'закончится', 'что', 'мы', 'разойдемся']",-271.47526254500326,-254.15862997755312
1521,хотя желание начать все сначало и записать это отбило надолго,хотя желание начать все сначала и записать это отбило надолго,"['хотя', 'желание', 'начать', 'все', 'сначало', 'и', 'записать', 'это', 'отбило', 'надолго']","['хотя', 'желание', 'начать', 'все', 'сначала', 'и', 'записать', 'это', 'отбило', 'надолго']",-163.91853998075024,-162.57508770084692
1522,в прошлые выходные я прошел сертификацию на aida 1 star freedive,в прошлые выходные я прошел сертификацию на aida 1 star freedive,"['в', 'прошлые', 'выходные', 'я', 'прошел', 'сертификацию', 'на', 'aida', '1', 'star', 'freedive']","['в', 'прошлые', 'выходные', 'я', 'прошел', 'сертификацию', 'на', 'aida', '1', 'star', 'freedive']",-170.72995997110488,-170.72996302369475
1523,но все ровно осознавая выше сказанное преимущественное большинство человечества привыкло аргументировать все процессы,но все равно осознавая вышесказанное преимущественное большинство человечества привыкло аргументировать все процессы,"['но', 'все', 'ровно', 'осознавая', 'выше', 'сказанное', 'преимущественное', 'большинство', 'человечества', 'привыкло', 'аргументировать', 'все', 'процессы']","['но', 'все', 'равно', 'осознавая', 'вышесказанное', 'преимущественное', 'большинство', 'человечества', 'привыкло', 'аргументировать', 'все', 'процессы']",-247.41470238408465,-215.17269120613238
1524,а так все впринципе нормально,а так все в принципе нормально,"['а', 'так', 'все', 'впринципе', 'нормально']","['а', 'так', 'все', 'в', 'принципе', 'нормально']",-83.60017769396457,-84.82953229878214
1525,даже без одной крохотной детали она будет незавершенной,даже без одной крохотной детали она будет незавершенной,"['даже', 'без', 'одной', 'крохотной', 'детали', 'она', 'будет', 'незавершенной']","['даже', 'без', 'одной', 'крохотной', 'детали', 'она', 'будет', 'незавершенной']",-129.4901589810818,-129.49016121736008
1526,в связи с несоблюдением договоренностей сетью акадо о поддержке ресурсов сети crossnet вся ресурсная база сети сrossnet будет отключена,в связи с несоблюдением договоренностей сетью акадо о поддержке ресурсов сети crossnet вся ресурсная база сети сrossnet будет отключена,"['в', 'связи', 'с', 'несоблюдением', 'договоренностей', 'сетью', 'акадо', 'о', 'поддержке', 'ресурсов', 'сети', 'crossnet', 'вся', 'ресурсная', 'база', 'сети', 'сrossnet', 'будет', 'отключена']","['в', 'связи', 'с', 'несоблюдением', 'договоренностей', 'сетью', 'акадо', 'о', 'поддержке', 'ресурсов', 'сети', 'crossnet', 'вся', 'ресурсная', 'база', 'сети', 'сrossnet', 'будет', 'отключена']",-218.23742659755465,-218.23743426415453
1527,видимо при 100-процентной заболеваемости населения будет большее бюджетное финансирование которое потом потратят на закупку втридорога томографов и прочие криминальные махинации,видимо при 100-процентной заболеваемости населения будет большее бюджетное финансирование которое потом потратят на закупку втридорога томографов и прочие криминальные махинации,"['видимо', 'при', '100-процентной', 'заболеваемости', 'населения', 'будет', 'большее', 'бюджетное', 'финансирование', 'которое', 'потом', 'потратят', 'на', 'закупку', 'втридорога', 'томографов', 'и', 'прочие', 'криминальные', 'махинации']","['видимо', 'при', '100-процентной', 'заболеваемости', 'населения', 'будет', 'большее', 'бюджетное', 'финансирование', 'которое', 'потом', 'потратят', 'на', 'закупку', 'втридорога', 'томографов', 'и', 'прочие', 'криминальные', 'махинации']",-302.7177011500341,-302.71789474459933
1528,и ехать туда непонятно зачем и без четкого осознания необходимости труда и пребывания во многих лишениях ненадо,и ехать туда непонятно зачем и без четкого осознания необходимости труда и пребывания во многих лишениях не надо,"['и', 'ехать', 'туда', 'непонятно', 'зачем', 'и', 'без', 'четкого', 'осознания', 'необходимости', 'труда', 'и', 'пребывания', 'во', 'многих', 'лишениях', 'ненадо']","['и', 'ехать', 'туда', 'непонятно', 'зачем', 'и', 'без', 'четкого', 'осознания', 'необходимости', 'труда', 'и', 'пребывания', 'во', 'многих', 'лишениях', 'не', 'надо']",-217.03305896689076,-226.83463065759486
1529,не говоря уже о преемственности традиций фармация все же неразрывно связана с работой руками,не говоря уже о преемственности традиций фармация все же неразрывно связана с работой руками,"['не', 'говоря', 'уже', 'о', 'преемственности', 'традиций', 'фармация', 'все', 'же', 'неразрывно', 'связана', 'с', 'работой', 'руками']","['не', 'говоря', 'уже', 'о', 'преемственности', 'традиций', 'фармация', 'все', 'же', 'неразрывно', 'связана', 'с', 'работой', 'руками']",-154.24345130944556,-154.24349841336104
1530,хочу сказать всем женщинам если вы хотите страсти и романтики дак сделайте ее сами ведь уют как говорится всегда зависил от женщины,хочу сказать всем женщинам если вы хотите страсти и романтики так сделайте ее сами ведь уют как говорится всегда зависел от женщины,"['хочу', 'сказать', 'всем', 'женщинам', 'если', 'вы', 'хотите', 'страсти', 'и', 'романтики', 'дак', 'сделайте', 'ее', 'сами', 'ведь', 'уют', 'как', 'говорится', 'всегда', 'зависил', 'от', 'женщины']","['хочу', 'сказать', 'всем', 'женщинам', 'если', 'вы', 'хотите', 'страсти', 'и', 'романтики', 'так', 'сделайте', 'ее', 'сами', 'ведь', 'уют', 'как', 'говорится', 'всегда', 'зависел', 'от', 'женщины']",-348.3919565050876,-347.4671211038183
1531,мы чувствуем ее мы на нее смотрим наблюдаем за ней ничего с ней не делая,мы чувствуем ее мы на нее смотрим наблюдаем за ней ничего с ней не делая,"['мы', 'чувствуем', 'ее', 'мы', 'на', 'нее', 'смотрим', 'наблюдаем', 'за', 'ней', 'ничего', 'с', 'ней', 'не', 'делая']","['мы', 'чувствуем', 'ее', 'мы', 'на', 'нее', 'смотрим', 'наблюдаем', 'за', 'ней', 'ничего', 'с', 'ней', 'не', 'делая']",-165.63946774718875,-165.63947215806144
1532,но вообще-то в свой четвертак я счасливый человек,но вообще-то в свой четвертак я счастливый человек,"['но', 'вообще-то', 'в', 'свой', 'четвертак', 'я', 'счасливый', 'человек']","['но', 'вообще-то', 'в', 'свой', 'четвертак', 'я', 'счастливый', 'человек']",-132.77315900347187,-136.3438891754258
1533,кста мой комп вслед за наушниками теперь обладает какой-то поразительной самостоятельностью и наотрех отказывается скачивать то что мне так хочется,кстати мой комп вслед за наушниками теперь обладает какой-то поразительной самостоятельностью и наотрез отказывается скачивать то что мне так хочется,"['кста', 'мой', 'комп', 'вслед', 'за', 'наушниками', 'теперь', 'обладает', 'какой-то', 'поразительной', 'самостоятельностью', 'и', 'наотрех', 'отказывается', 'скачивать', 'то', 'что', 'мне', 'так', 'хочется']","['кстати', 'мой', 'комп', 'вслед', 'за', 'наушниками', 'теперь', 'обладает', 'какой-то', 'поразительной', 'самостоятельностью', 'и', 'наотрез', 'отказывается', 'скачивать', 'то', 'что', 'мне', 'так', 'хочется']",-279.8128799721472,-282.3354368200796
1534,правда придеться выздороветь как-то до 24 января и приехать на экзамен,правда придется выздороветь как-то до 24 января и приехать на экзамен,"['правда', 'придеться', 'выздороветь', 'как-то', 'до', '24', 'января', 'и', 'приехать', 'на', 'экзамен']","['правда', 'придется', 'выздороветь', 'как-то', 'до', '24', 'января', 'и', 'приехать', 'на', 'экзамен']",-173.59657624613595,-176.48015921881372
1535,пришлось перелизать с заднего сиденья на радость прохожим,пришлось перелезать с заднего сиденья на радость прохожим,"['пришлось', 'перелизать', 'с', 'заднего', 'сиденья', 'на', 'радость', 'прохожим']","['пришлось', 'перелезать', 'с', 'заднего', 'сиденья', 'на', 'радость', 'прохожим']",-131.5786764651573,-125.39688469835151
1536,может и надо сначало в холодильник может нет,может и надо сначала в холодильник может нет,"['может', 'и', 'надо', 'сначало', 'в', 'холодильник', 'может', 'нет']","['может', 'и', 'надо', 'сначала', 'в', 'холодильник', 'может', 'нет']",-145.12149684198195,-150.932652712236
1537,ну хватит о девушках тепер о парнях,ну хватит о девушках теперь о парнях,"['ну', 'хватит', 'о', 'девушках', 'тепер', 'о', 'парнях']","['ну', 'хватит', 'о', 'девушках', 'теперь', 'о', 'парнях']",-108.96772959865696,-109.71352102081201
1538,как-то казенно работают без огонька,как-то казенно работают без огонька,"['как-то', 'казенно', 'работают', 'без', 'огонька']","['как-то', 'казенно', 'работают', 'без', 'огонька']",-102.47719482305088,-102.47719879117004
1539,в этот момент мне живо вспомнился мущщина бочков из администрации с его нецитируемой призказкой на тему пренебрежения отбщественным мнением,в этот момент мне живо вспомнился мужчина бочков из администрации с его нецитируемой присказкой на тему пренебрежения общественным мнением,"['в', 'этот', 'момент', 'мне', 'живо', 'вспомнился', 'мущщина', 'бочков', 'из', 'администрации', 'с', 'его', 'нецитируемой', 'призказкой', 'на', 'тему', 'пренебрежения', 'отбщественным', 'мнением']","['в', 'этот', 'момент', 'мне', 'живо', 'вспомнился', 'мужчина', 'бочков', 'из', 'администрации', 'с', 'его', 'нецитируемой', 'присказкой', 'на', 'тему', 'пренебрежения', 'общественным', 'мнением']",-221.412086054684,-213.03950719515927
1540,про хакасов лучше позабыть а то вдруг они злопамятные,про хакасов лучше позабыть а то вдруг они злопамятные,"['про', 'хакасов', 'лучше', 'позабыть', 'а', 'то', 'вдруг', 'они', 'злопамятные']","['про', 'хакасов', 'лучше', 'позабыть', 'а', 'то', 'вдруг', 'они', 'злопамятные']",-156.7002770098695,-156.70029026050554
1541,конешно можно тока субтитры недоделаные,конечно можно только субтитры недоделанные,"['конешно', 'можно', 'тока', 'субтитры', 'недоделаные']","['конечно', 'можно', 'только', 'субтитры', 'недоделанные']",-146.25812572621425,-115.80060243130065
1542,ищет где бы надраться пожрать плохого шашлыка купить дрянную светящуюся штуку или найти иной способ просрать побольше денег,ищет где бы надраться пожрать плохого шашлыка купить дрянную светящуюся штуку или найти иной способ просрать побольше денег,"['ищет', 'где', 'бы', 'надраться', 'пожрать', 'плохого', 'шашлыка', 'купить', 'дрянную', 'светящуюся', 'штуку', 'или', 'найти', 'иной', 'способ', 'просрать', 'побольше', 'денег']","['ищет', 'где', 'бы', 'надраться', 'пожрать', 'плохого', 'шашлыка', 'купить', 'дрянную', 'светящуюся', 'штуку', 'или', 'найти', 'иной', 'способ', 'просрать', 'побольше', 'денег']",-267.4943514443494,-267.4946390906702
1543,кароче доконала меня эта метаморфоза я както рядом с ней оказываюсь в самом разгаре номера,короче доконала меня эта метаморфоза я как-то рядом с ней оказываюсь в самом разгаре номера,"['кароче', 'доконала', 'меня', 'эта', 'метаморфоза', 'я', 'както', 'рядом', 'с', 'ней', 'оказываюсь', 'в', 'самом', 'разгаре', 'номера']","['короче', 'доконала', 'меня', 'эта', 'метаморфоза', 'я', 'как-то', 'рядом', 'с', 'ней', 'оказываюсь', 'в', 'самом', 'разгаре', 'номера']",-187.9326791515521,-191.2500113792306
1544,однако себя по прежнему боюсь не так давно заломал случайного знакомого который внезапно для меня естесственно появился откуда-то сбоку и протянул руку для рукопожатия,однако себя по-прежнему боюсь не так давно заломал случайного знакомого который внезапно для меня естественно появился откуда-то сбоку и протянул руку для рукопожатия,"['однако', 'себя', 'по', 'прежнему', 'боюсь', 'не', 'так', 'давно', 'заломал', 'случайного', 'знакомого', 'который', 'внезапно', 'для', 'меня', 'естесственно', 'появился', 'откуда-то', 'сбоку', 'и', 'протянул', 'руку', 'для', 'рукопожатия']","['однако', 'себя', 'по-прежнему', 'боюсь', 'не', 'так', 'давно', 'заломал', 'случайного', 'знакомого', 'который', 'внезапно', 'для', 'меня', 'естественно', 'появился', 'откуда-то', 'сбоку', 'и', 'протянул', 'руку', 'для', 'рукопожатия']",-304.86388465690163,-311.5847216851377
1545,другие сухопутные млекопитающие чтобы не захлебнуться вынуждены задирать морду высоко над водой к тому же изза шерсти сильно намокают зябнут и поэтому плавать не любят,другие сухопутные млекопитающие чтобы не захлебнуться вынуждены задирать морду высоко над водой к тому же из-за шерсти сильно намокают зябнут и поэтому плавать не любят,"['другие', 'сухопутные', 'млекопитающие', 'чтобы', 'не', 'захлебнуться', 'вынуждены', 'задирать', 'морду', 'высоко', 'над', 'водой', 'к', 'тому', 'же', 'изза', 'шерсти', 'сильно', 'намокают', 'зябнут', 'и', 'поэтому', 'плавать', 'не', 'любят']","['другие', 'сухопутные', 'млекопитающие', 'чтобы', 'не', 'захлебнуться', 'вынуждены', 'задирать', 'морду', 'высоко', 'над', 'водой', 'к', 'тому', 'же', 'из-за', 'шерсти', 'сильно', 'намокают', 'зябнут', 'и', 'поэтому', 'плавать', 'не', 'любят']",-329.46502402884346,-326.1441364020469
1546,больше 10 дней не писала в основной файл ни строчки,больше 10 дней не писала в основной файл ни строчки,"['больше', '10', 'дней', 'не', 'писала', 'в', 'основной', 'файл', 'ни', 'строчки']","['больше', '10', 'дней', 'не', 'писала', 'в', 'основной', 'файл', 'ни', 'строчки']",-132.9426796224819,-132.94329848739554
1547,стоит публиковать там также свои исследования и соображения на этот счет,стоит публиковать там также свои исследования и соображения на этот счет,"['стоит', 'публиковать', 'там', 'также', 'свои', 'исследования', 'и', 'соображения', 'на', 'этот', 'счет']","['стоит', 'публиковать', 'там', 'также', 'свои', 'исследования', 'и', 'соображения', 'на', 'этот', 'счет']",-127.9182623749087,-127.9185024261107
1548,вообщем я привязал это к количесеству денег и воспитанию,в общем я привязал это к количеству денег и воспитанию,"['вообщем', 'я', 'привязал', 'это', 'к', 'количесеству', 'денег', 'и', 'воспитанию']","['в', 'общем', 'я', 'привязал', 'это', 'к', 'количеству', 'денег', 'и', 'воспитанию']",-133.6031985394519,-144.50583566388175
1549,тем более у них там чуство а чуство это даже не на заборе написано это когда глядя на кирпич думают о голой женщине,тем более у них там чувство а чувство это даже не на заборе написано это когда глядя на кирпич думают о голой женщине,"['тем', 'более', 'у', 'них', 'там', 'чуство', 'а', 'чуство', 'это', 'даже', 'не', 'на', 'заборе', 'написано', 'это', 'когда', 'глядя', 'на', 'кирпич', 'думают', 'о', 'голой', 'женщине']","['тем', 'более', 'у', 'них', 'там', 'чувство', 'а', 'чувство', 'это', 'даже', 'не', 'на', 'заборе', 'написано', 'это', 'когда', 'глядя', 'на', 'кирпич', 'думают', 'о', 'голой', 'женщине']",-321.3398908591619,-326.06847458883834
1550,я б вам преложила пойти за грибами в выходные но похоже лавочка на эта закрыта,я б вам предложила пойти за грибами в выходные но похоже лавочка на это закрыта,"['я', 'б', 'вам', 'преложила', 'пойти', 'за', 'грибами', 'в', 'выходные', 'но', 'похоже', 'лавочка', 'на', 'эта', 'закрыта']","['я', 'б', 'вам', 'предложила', 'пойти', 'за', 'грибами', 'в', 'выходные', 'но', 'похоже', 'лавочка', 'на', 'это', 'закрыта']",-240.5289682055472,-219.27852349869727
1551,от меня наверна не далеко,от меня наверно недалеко,"['от', 'меня', 'наверна', 'не', 'далеко']","['от', 'меня', 'наверно', 'недалеко']",-81.4885802018837,-82.81566847025529
1552,пообщаться с кучей родственников и потереть все что они наставили мне на комп,пообщаться с кучей родственников и потереть все что они наставили мне на комп,"['пообщаться', 'с', 'кучей', 'родственников', 'и', 'потереть', 'все', 'что', 'они', 'наставили', 'мне', 'на', 'комп']","['пообщаться', 'с', 'кучей', 'родственников', 'и', 'потереть', 'все', 'что', 'они', 'наставили', 'мне', 'на', 'комп']",-181.7328228899036,-181.73302083558107
